 280.03004    0.00000
 280.05008    0.00000
 280.07012    0.00000
 280.09016    0.00000
 280.11020    0.00000
 280.13024    0.00000
 280.15028    0.00000
 280.17032    0.00000
 280.19036    0.00000
 280.21040    0.00000
 280.23044    0.00000
 280.25048    0.00000
 280.27052    0.00000
 280.29056    0.00000
 280.31060    0.00000
 280.33064    0.00000
 280.35068    0.00000
 280.37072    0.00000
 280.39076    0.00000
 280.41080    0.00000
 280.43084    0.00000
 280.45088    0.00000
 280.47092    0.00000
 280.49096    0.00000
 280.51100    0.00000
 280.53104    0.00000
 280.55108    0.00000
 280.57112    0.00000
 280.59116    0.00000
 280.61120    0.00000
 280.63124    0.00000
 280.65128    0.00000
 280.67132    0.00000
 280.69136    0.00000
 280.71140    0.00000
 280.73144    0.00000
 280.75148    0.00000
 280.77152    0.00000
 280.79156    0.00000
 280.81160    0.00000
 280.83164    0.00000
 280.85168    0.00000
 280.87172    0.00000
 280.89176    0.00000
 280.91180    0.00000
 280.93184    0.00000
 280.95188    0.00000
 280.97192    0.00000
 280.99196    0.00000
 281.01200    0.00000
 281.03204    0.00000
 281.05208    0.00000
 281.07212    0.00000
 281.09216    0.00000
 281.11220    0.00000
 281.13224    0.00000
 281.15228    0.00000
 281.17232    0.00000
 281.19236    0.00000
 281.21240    0.00000
 281.23244    0.00000
 281.25248    0.00000
 281.27252    0.00000
 281.29256    0.00000
 281.31260    0.00000
 281.33264    0.00000
 281.35268    0.00000
 281.37272    0.00000
 281.39276    0.00000
 281.41280    0.00000
 281.43284    0.00000
 281.45288    0.00000
 281.47291    0.00000
 281.49295    0.00000
 281.51299    0.00000
 281.53303    0.00000
 281.55307    0.00000
 281.57311    0.00000
 281.59315    0.00000
 281.61319    0.00000
 281.63323    0.00000
 281.65327    0.00000
 281.67331    0.00000
 281.69335    0.00000
 281.71339    0.00000
 281.73343    0.00000
 281.75347    0.00000
 281.77351    0.00000
 281.79355    0.00000
 281.81359    0.00000
 281.83363    0.00000
 281.85367    0.00000
 281.87371    0.00000
 281.89375    0.00000
 281.91379    0.00000
 281.93383    0.00000
 281.95387    0.00000
 281.97391    0.00000
 281.99395    0.00000
 282.01399    0.00000
 282.03403    0.00000
 282.05407    0.00000
 282.07411    0.00000
 282.09415    0.00000
 282.11419    0.00000
 282.13423    0.00000
 282.15427    0.00000
 282.17431    0.00000
 282.19435    0.00000
 282.21439    0.00000
 282.23443    0.00000
 282.25447    0.00000
 282.27451    0.00000
 282.29455    0.00000
 282.31459    0.00000
 282.33463    0.00000
 282.35467    0.00000
 282.37471    0.00000
 282.39475    0.00000
 282.41479    0.00000
 282.43483    0.00000
 282.45487    0.00000
 282.47491    0.00000
 282.49495    0.00000
 282.51499    0.00000
 282.53503    0.00000
 282.55507    0.00000
 282.57511    0.00000
 282.59515    0.00000
 282.61519    0.00000
 282.63523    0.00000
 282.65527    0.00000
 282.67531    0.00000
 282.69535    0.00000
 282.71539    0.00000
 282.73543    0.00000
 282.75547    0.00000
 282.77551    0.00000
 282.79555    0.00000
 282.81559    0.00000
 282.83563    0.00000
 282.85567    0.00000
 282.87571    0.00000
 282.89575    0.00000
 282.91579    0.00000
 282.93583    0.00000
